,date,text
3137,2020-04-05,So there's too much oil. There's a glut. And these are great companies and they'll figure it out. It's free market. We'll figure it out.
3138,2020-04-05,And with the Crown Prince. Both.
3139,2020-04-05,They were having a competition. We'll see how it all works out. I think it's going to work out very well. It's going to take a long time to — to get rid of that. There's massive excess amount of oil and gas. Massive. Like probably there's never been.
3140,2020-04-05,"So where that does work out well, I guess you could say, is for drivers. I think, in certain locations, it's down to 90 and 95 cents a gallon, right now, on the road."
3141,2020-04-05,"But we have a tremendous industry, a great industry. A tremendously important industry from the standpoint of jobs. And we're energy independent. We have to make sure we keep it that way."
3142,2020-04-05,"All right, please. Go ahead."
3143,2020-04-05,"No, I didn't know anything about that. That was done by the FDA — very capable people at the FDA."
3144,2020-04-05,"Please, go ahead."
3145,2020-04-05,Yeah.
3146,2020-04-05,I don't blame them. They can push back if they want.
3147,2020-04-05,We're not happy with 3M. We're not happy. And the people that dealt with it directly are not at all happy with 3M.
3148,2020-04-05,So we'll see whether or not we do. I heard what he had to say today. I don't know the gentleman. But we're not happy with 3M. Go ahead.
3149,2020-04-05,"I don't know. But every time you ask that question — whenever he's not here, you look, you say, “Where is he?” And you'll say, “Is there a problem?” No problem whatsoever. Every time he's not here — sometimes I'll ask him to come because that's the first question that you and a couple of others from the fake news establishment ask, is: “Where is Dr. Fauci?” We're doing great together."
3150,2020-04-05,Except we're covering a different subject today.
3151,2020-04-05,Go ahead.
3152,2020-04-05,"Go ahead, Jim. Try another one."
3153,2020-04-05,"Well, I always knew that pandemics are one of the worst things that could happen. There's been nothing like this since probably 1917. That was the big one in Europe. It started actually here and went to Europe. Probably. I've heard about —"
3154,2020-04-05,Excuse me. Wait a minute. Let me finish. I've heard about this for a long time — pandemics. You don't want pandemics. And I don't think he was talking about a specific pandemic. He was talking about the threat of a pandemic could happen. And it could happen. Most people thought it wouldn't and most people didn't understand the severity of it. This is a very severe. What's happened is very severe. But I'd let you answer that. I assume that he was talking about the concept of a pandemic.
